==========
일반 데이터 보고서
==========

시험 데이타 파일 : C:\Zive Data\Smart Interface\Experiments\Data\박겸손\FC OCP test -0_01C_cyc\20230302\OCP_full cell _6_026.wrd
테스트 기간 : 2023-03-02 21:54:08 ~ 2023-03-11 22:49:40
데이터 개수 : 13017
시험자 성명 : 
상품 번호 : 
메모 : 
조건 파일명 : C:\Zive Data\Smart Interface\Experiments\Schedule\FC OCP test -0.01C.cyc
단계 개수 : 7

--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------
인덱스         	시험_시간(s)   	사이클_번호    	사이클_시간(s) 	단계_번호      	단계_시간(s)   	전류(A)        	전압(V)        	IR(ohm)       	보조전압1(V)   	보조전압2(V)   	보조전압3(V)   	온도('C)       	OCP(V)         	파워(W)        	부하(Ohm)      	누적_용량(Ah)  	절대값_용량(Ah)	전류_범위      
--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------
11092         	7:16:50:32.170	1             	7:16:50:32.170	6             	3:00:02:00.000	-3.82009E-005 	3.62474E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38469E-004 	-9.48862E+004 	1.49955E-003  	2.75176E-003  	100uA         
11093         	7:16:51:32.170	1             	7:16:51:32.170	6             	3:00:03:00.000	-3.82009E-005 	3.62474E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38469E-004 	-9.48862E+004 	1.49891E-003  	2.75240E-003  	100uA         
11094         	7:16:52:32.170	1             	7:16:52:32.170	6             	3:00:04:00.000	-3.81979E-005 	3.62443E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38445E-004 	-9.48855E+004 	1.49828E-003  	2.75304E-003  	100uA         
11095         	7:16:53:32.170	1             	7:16:53:32.170	6             	3:00:05:00.000	-3.81979E-005 	3.62443E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38445E-004 	-9.48855E+004 	1.49764E-003  	2.75367E-003  	100uA         
11096         	7:16:54:32.170	1             	7:16:54:32.170	6             	3:00:06:00.000	-3.82009E-005 	3.62427E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38450E-004 	-9.48737E+004 	1.49700E-003  	2.75431E-003  	100uA         
11097         	7:16:55:32.170	1             	7:16:55:32.170	6             	3:00:07:00.000	-3.82009E-005 	3.62427E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38450E-004 	-9.48737E+004 	1.49637E-003  	2.75495E-003  	100uA         
11098         	7:16:56:32.170	1             	7:16:56:32.170	6             	3:00:08:00.000	-3.82009E-005 	3.62411E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38444E-004 	-9.48696E+004 	1.49573E-003  	2.75558E-003  	100uA         
11099         	7:16:57:32.170	1             	7:16:57:32.170	6             	3:00:09:00.000	-3.81979E-005 	3.62427E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38439E-004 	-9.48814E+004 	1.49509E-003  	2.75622E-003  	100uA         
11100         	7:16:58:32.170	1             	7:16:58:32.170	6             	3:00:10:00.000	-3.81979E-005 	3.62395E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38427E-004 	-9.48731E+004 	1.49446E-003  	2.75686E-003  	100uA         
11101         	7:16:59:32.170	1             	7:16:59:32.170	6             	3:00:11:00.000	-3.82009E-005 	3.62379E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38432E-004 	-9.48613E+004 	1.49382E-003  	2.75749E-003  	100uA         
11102         	7:17:00:32.170	1             	7:17:00:32.170	6             	3:00:12:00.000	-3.82040E-005 	3.62379E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38443E-004 	-9.48537E+004 	1.49318E-003  	2.75813E-003  	100uA         
11103         	7:17:01:32.170	1             	7:17:01:32.170	6             	3:00:13:00.000	-3.82009E-005 	3.62347E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38420E-004 	-9.48530E+004 	1.49255E-003  	2.75877E-003  	100uA         
11104         	7:17:02:32.170	1             	7:17:02:32.170	6             	3:00:14:00.000	-3.82009E-005 	3.62332E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38414E-004 	-9.48489E+004 	1.49191E-003  	2.75940E-003  	100uA         
11105         	7:17:03:32.170	1             	7:17:03:32.170	6             	3:00:15:00.000	-3.82009E-005 	3.62316E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38408E-004 	-9.48447E+004 	1.49127E-003  	2.76004E-003  	100uA         
11106         	7:17:04:32.170	1             	7:17:04:32.170	6             	3:00:16:00.000	-3.82040E-005 	3.62316E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38419E-004 	-9.48371E+004 	1.49064E-003  	2.76068E-003  	100uA         
11107         	7:17:05:32.170	1             	7:17:05:32.170	6             	3:00:17:00.000	-3.82040E-005 	3.62284E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38407E-004 	-9.48288E+004 	1.49000E-003  	2.76131E-003  	100uA         
11108         	7:17:06:32.170	1             	7:17:06:32.170	6             	3:00:18:00.000	-3.82009E-005 	3.62300E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38402E-004 	-9.48406E+004 	1.48936E-003  	2.76195E-003  	100uA         
11109         	7:17:07:32.170	1             	7:17:07:32.170	6             	3:00:19:00.000	-3.82009E-005 	3.62284E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38396E-004 	-9.48364E+004 	1.48873E-003  	2.76259E-003  	100uA         
11110         	7:17:08:32.170	1             	7:17:08:32.170	6             	3:00:20:00.000	-3.81979E-005 	3.62268E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38379E-004 	-9.48399E+004 	1.48809E-003  	2.76322E-003  	100uA         
11111         	7:17:09:32.170	1             	7:17:09:32.170	6             	3:00:21:00.000	-3.82040E-005 	3.62237E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38389E-004 	-9.48164E+004 	1.48745E-003  	2.76386E-003  	100uA         
11112         	7:17:10:32.170	1             	7:17:10:32.170	6             	3:00:22:00.000	-3.81979E-005 	3.62237E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38367E-004 	-9.48316E+004 	1.48682E-003  	2.76450E-003  	100uA         
11113         	7:17:11:32.170	1             	7:17:11:32.170	6             	3:00:23:00.000	-3.82040E-005 	3.62205E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38377E-004 	-9.48081E+004 	1.48618E-003  	2.76513E-003  	100uA         
11114         	7:17:12:32.170	1             	7:17:12:32.170	6             	3:00:24:00.000	-3.82009E-005 	3.62221E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38372E-004 	-9.48198E+004 	1.48554E-003  	2.76577E-003  	100uA         
11115         	7:17:13:32.170	1             	7:17:13:32.170	6             	3:00:25:00.000	-3.81979E-005 	3.62205E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38355E-004 	-9.48233E+004 	1.48491E-003  	2.76641E-003  	100uA         
11116         	7:17:14:32.170	1             	7:17:14:32.170	6             	3:00:26:00.000	-3.81979E-005 	3.62189E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38349E-004 	-9.48191E+004 	1.48427E-003  	2.76704E-003  	100uA         
11117         	7:17:15:32.170	1             	7:17:15:32.170	6             	3:00:27:00.000	-3.81979E-005 	3.62173E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38342E-004 	-9.48150E+004 	1.48363E-003  	2.76768E-003  	100uA         
11118         	7:17:16:32.170	1             	7:17:16:32.170	6             	3:00:28:00.000	-3.82009E-005 	3.62157E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38348E-004 	-9.48032E+004 	1.48300E-003  	2.76832E-003  	100uA         
11119         	7:17:17:32.170	1             	7:17:17:32.170	6             	3:00:29:00.000	-3.81979E-005 	3.62173E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38342E-004 	-9.48150E+004 	1.48236E-003  	2.76895E-003  	100uA         
11120         	7:17:18:32.170	1             	7:17:18:32.170	6             	3:00:30:00.000	-3.82040E-005 	3.62141E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38353E-004 	-9.47915E+004 	1.48172E-003  	2.76959E-003  	100uA         
11121         	7:17:19:32.170	1             	7:17:19:32.170	6             	3:00:31:00.000	-3.82009E-005 	3.62126E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38335E-004 	-9.47950E+004 	1.48109E-003  	2.77023E-003  	100uA         
11122         	7:17:20:32.170	1             	7:17:20:32.170	6             	3:00:32:00.000	-3.82009E-005 	3.62126E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38335E-004 	-9.47950E+004 	1.48045E-003  	2.77086E-003  	100uA         
11123         	7:17:21:32.170	1             	7:17:21:32.170	6             	3:00:33:00.000	-3.81979E-005 	3.62126E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38324E-004 	-9.48026E+004 	1.47981E-003  	2.77150E-003  	100uA         
11124         	7:17:22:32.170	1             	7:17:22:32.170	6             	3:00:34:00.000	-3.82009E-005 	3.62094E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38323E-004 	-9.47867E+004 	1.47918E-003  	2.77214E-003  	100uA         
11125         	7:17:23:32.170	1             	7:17:23:32.170	6             	3:00:35:00.000	-3.81979E-005 	3.62062E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38300E-004 	-9.47860E+004 	1.47854E-003  	2.77277E-003  	100uA         
11126         	7:17:24:32.170	1             	7:17:24:32.170	6             	3:00:36:00.000	-3.82040E-005 	3.62078E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38328E-004 	-9.47749E+004 	1.47790E-003  	2.77341E-003  	100uA         
11127         	7:17:25:32.170	1             	7:17:25:32.170	6             	3:00:37:00.000	-3.82040E-005 	3.62046E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38316E-004 	-9.47666E+004 	1.47727E-003  	2.77405E-003  	100uA         
11128         	7:17:26:32.170	1             	7:17:26:32.170	6             	3:00:38:00.000	-3.81948E-005 	3.62062E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38289E-004 	-9.47936E+004 	1.47663E-003  	2.77468E-003  	100uA         
11129         	7:17:27:32.170	1             	7:17:27:32.170	6             	3:00:39:00.000	-3.82009E-005 	3.62031E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38299E-004 	-9.47701E+004 	1.47599E-003  	2.77532E-003  	100uA         
11130         	7:17:28:32.170	1             	7:17:28:32.170	6             	3:00:40:00.000	-3.81979E-005 	3.62031E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38288E-004 	-9.47777E+004 	1.47536E-003  	2.77596E-003  	100uA         
11131         	7:17:29:32.170	1             	7:17:29:32.170	6             	3:00:41:00.000	-3.82040E-005 	3.62031E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38310E-004 	-9.47625E+004 	1.47472E-003  	2.77659E-003  	100uA         
11132         	7:17:30:32.170	1             	7:17:30:32.170	6             	3:00:42:00.000	-3.82040E-005 	3.61999E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38298E-004 	-9.47542E+004 	1.47408E-003  	2.77723E-003  	100uA         
11133         	7:17:31:32.170	1             	7:17:31:32.170	6             	3:00:43:00.000	-3.82009E-005 	3.61983E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38281E-004 	-9.47576E+004 	1.47345E-003  	2.77787E-003  	100uA         
11134         	7:17:32:32.170	1             	7:17:32:32.170	6             	3:00:44:00.000	-3.81979E-005 	3.61983E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38270E-004 	-9.47652E+004 	1.47281E-003  	2.77850E-003  	100uA         
11135         	7:17:33:32.170	1             	7:17:33:32.170	6             	3:00:45:00.000	-3.82009E-005 	3.61967E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38275E-004 	-9.47535E+004 	1.47217E-003  	2.77914E-003  	100uA         
11136         	7:17:34:32.170	1             	7:17:34:32.170	6             	3:00:46:00.000	-3.82040E-005 	3.61936E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38274E-004 	-9.47376E+004 	1.47154E-003  	2.77978E-003  	100uA         
11137         	7:17:35:32.170	1             	7:17:35:32.170	6             	3:00:47:00.000	-3.82009E-005 	3.61920E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38257E-004 	-9.47410E+004 	1.47090E-003  	2.78041E-003  	100uA         
11138         	7:17:36:32.170	1             	7:17:36:32.170	6             	3:00:48:00.000	-3.81979E-005 	3.61936E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38252E-004 	-9.47528E+004 	1.47026E-003  	2.78105E-003  	100uA         
11139         	7:17:37:32.170	1             	7:17:37:32.170	6             	3:00:49:00.000	-3.82009E-005 	3.61936E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38263E-004 	-9.47452E+004 	1.46963E-003  	2.78169E-003  	100uA         
11140         	7:17:38:32.170	1             	7:17:38:32.170	6             	3:00:50:00.000	-3.81979E-005 	3.61904E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38240E-004 	-9.47445E+004 	1.46899E-003  	2.78232E-003  	100uA         
11141         	7:17:39:32.170	1             	7:17:39:32.170	6             	3:00:51:00.000	-3.82009E-005 	3.61888E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38245E-004 	-9.47327E+004 	1.46835E-003  	2.78296E-003  	100uA         
11142         	7:17:40:32.170	1             	7:17:40:32.170	6             	3:00:52:00.000	-3.81948E-005 	3.61872E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38216E-004 	-9.47438E+004 	1.46772E-003  	2.78360E-003  	100uA         
11143         	7:17:41:32.170	1             	7:17:41:32.170	6             	3:00:53:00.000	-3.81979E-005 	3.61856E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38221E-004 	-9.47320E+004 	1.46708E-003  	2.78423E-003  	100uA         
11144         	7:17:42:32.170	1             	7:17:42:32.170	6             	3:00:54:00.000	-3.82009E-005 	3.61872E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38239E-004 	-9.47286E+004 	1.46644E-003  	2.78487E-003  	100uA         
11145         	7:17:43:32.170	1             	7:17:43:32.170	6             	3:00:55:00.000	-3.82040E-005 	3.61856E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38244E-004 	-9.47169E+004 	1.46581E-003  	2.78551E-003  	100uA         
11146         	7:17:44:32.170	1             	7:17:44:32.170	6             	3:00:56:00.000	-3.82009E-005 	3.61825E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38220E-004 	-9.47162E+004 	1.46517E-003  	2.78614E-003  	100uA         
11147         	7:17:45:32.170	1             	7:17:45:32.170	6             	3:00:57:00.000	-3.82009E-005 	3.61809E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38214E-004 	-9.47120E+004 	1.46453E-003  	2.78678E-003  	100uA         
11148         	7:17:46:32.170	1             	7:17:46:32.170	6             	3:00:58:00.000	-3.82040E-005 	3.61809E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38225E-004 	-9.47044E+004 	1.46390E-003  	2.78742E-003  	100uA         
11149         	7:17:47:32.170	1             	7:17:47:32.170	6             	3:00:59:00.000	-3.82040E-005 	3.61793E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38219E-004 	-9.47003E+004 	1.46326E-003  	2.78805E-003  	100uA         
11150         	7:17:48:32.170	1             	7:17:48:32.170	6             	3:01:00:00.000	-3.82040E-005 	3.61793E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38219E-004 	-9.47003E+004 	1.46262E-003  	2.78869E-003  	100uA         
11151         	7:17:49:32.170	1             	7:17:49:32.170	6             	3:01:01:00.000	-3.82009E-005 	3.61745E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38190E-004 	-9.46954E+004 	1.46198E-003  	2.78933E-003  	100uA         
11152         	7:17:50:32.170	1             	7:17:50:32.170	6             	3:01:02:00.000	-3.82040E-005 	3.61761E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38207E-004 	-9.46920E+004 	1.46135E-003  	2.78996E-003  	100uA         
11153         	7:17:51:32.170	1             	7:17:51:32.170	6             	3:01:03:00.000	-3.82009E-005 	3.61745E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38190E-004 	-9.46954E+004 	1.46071E-003  	2.79060E-003  	100uA         
11154         	7:17:52:32.170	1             	7:17:52:32.170	6             	3:01:04:00.000	-3.82009E-005 	3.61730E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38184E-004 	-9.46913E+004 	1.46007E-003  	2.79124E-003  	100uA         
11155         	7:17:53:32.170	1             	7:17:53:32.170	6             	3:01:05:00.000	-3.82009E-005 	3.61698E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38172E-004 	-9.46830E+004 	1.45944E-003  	2.79187E-003  	100uA         
11156         	7:17:54:32.170	1             	7:17:54:32.170	6             	3:01:06:00.000	-3.82009E-005 	3.61682E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38166E-004 	-9.46788E+004 	1.45880E-003  	2.79251E-003  	100uA         
11157         	7:17:55:32.170	1             	7:17:55:32.170	6             	3:01:07:00.000	-3.82040E-005 	3.61682E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38177E-004 	-9.46712E+004 	1.45816E-003  	2.79315E-003  	100uA         
11158         	7:17:56:32.170	1             	7:17:56:32.170	6             	3:01:08:00.000	-3.81979E-005 	3.61682E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38155E-004 	-9.46864E+004 	1.45753E-003  	2.79378E-003  	100uA         
11159         	7:17:57:32.170	1             	7:17:57:32.170	6             	3:01:09:00.000	-3.82040E-005 	3.61666E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38171E-004 	-9.46671E+004 	1.45689E-003  	2.79442E-003  	100uA         
11160         	7:17:58:32.170	1             	7:17:58:32.170	6             	3:01:10:00.000	-3.82009E-005 	3.61650E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38154E-004 	-9.46705E+004 	1.45625E-003  	2.79506E-003  	100uA         
11161         	7:17:59:32.170	1             	7:17:59:32.170	6             	3:01:11:00.000	-3.82009E-005 	3.61666E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38160E-004 	-9.46747E+004 	1.45562E-003  	2.79569E-003  	100uA         
11162         	7:18:00:32.170	1             	7:18:00:32.170	6             	3:01:12:00.000	-3.82009E-005 	3.61635E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38148E-004 	-9.46664E+004 	1.45498E-003  	2.79633E-003  	100uA         
11163         	7:18:01:32.170	1             	7:18:01:32.170	6             	3:01:13:00.000	-3.82040E-005 	3.61619E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38153E-004 	-9.46547E+004 	1.45434E-003  	2.79697E-003  	100uA         
11164         	7:18:02:32.170	1             	7:18:02:32.170	6             	3:01:14:00.000	-3.82009E-005 	3.61603E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38136E-004 	-9.46581E+004 	1.45371E-003  	2.79760E-003  	100uA         
11165         	7:18:03:32.170	1             	7:18:03:32.170	6             	3:01:15:00.000	-3.82009E-005 	3.61587E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38130E-004 	-9.46539E+004 	1.45307E-003  	2.79824E-003  	100uA         
11166         	7:18:04:32.170	1             	7:18:04:32.170	6             	3:01:16:00.000	-3.82009E-005 	3.61571E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38124E-004 	-9.46498E+004 	1.45243E-003  	2.79888E-003  	100uA         
11167         	7:18:05:32.170	1             	7:18:05:32.170	6             	3:01:17:00.000	-3.81979E-005 	3.61571E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38113E-004 	-9.46574E+004 	1.45180E-003  	2.79952E-003  	100uA         
11168         	7:18:06:32.170	1             	7:18:06:32.170	6             	3:01:18:00.000	-3.81979E-005 	3.61555E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38106E-004 	-9.46532E+004 	1.45116E-003  	2.80015E-003  	100uA         
11169         	7:18:07:32.170	1             	7:18:07:32.170	6             	3:01:19:00.000	-3.82009E-005 	3.61555E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38118E-004 	-9.46456E+004 	1.45052E-003  	2.80079E-003  	100uA         
11170         	7:18:08:32.170	1             	7:18:08:32.170	6             	3:01:20:00.000	-3.82009E-005 	3.61539E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38111E-004 	-9.46415E+004 	1.44989E-003  	2.80143E-003  	100uA         
11171         	7:18:09:32.170	1             	7:18:09:32.170	6             	3:01:21:00.000	-3.82009E-005 	3.61524E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38105E-004 	-9.46374E+004 	1.44925E-003  	2.80206E-003  	100uA         
11172         	7:18:10:32.170	1             	7:18:10:32.170	6             	3:01:22:00.000	-3.82009E-005 	3.61539E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38111E-004 	-9.46415E+004 	1.44861E-003  	2.80270E-003  	100uA         
11173         	7:18:11:32.170	1             	7:18:11:32.170	6             	3:01:23:00.000	-3.82040E-005 	3.61492E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38104E-004 	-9.46215E+004 	1.44798E-003  	2.80334E-003  	100uA         
11174         	7:18:12:32.170	1             	7:18:12:32.170	6             	3:01:24:00.000	-3.82009E-005 	3.61492E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38093E-004 	-9.46291E+004 	1.44734E-003  	2.80397E-003  	100uA         
11175         	7:18:13:32.170	1             	7:18:13:32.170	6             	3:01:25:00.000	-3.82009E-005 	3.61476E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38087E-004 	-9.46249E+004 	1.44670E-003  	2.80461E-003  	100uA         
11176         	7:18:14:32.170	1             	7:18:14:32.170	6             	3:01:26:00.000	-3.81948E-005 	3.61476E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38065E-004 	-9.46401E+004 	1.44607E-003  	2.80525E-003  	100uA         
11177         	7:18:15:32.170	1             	7:18:15:32.170	6             	3:01:27:00.000	-3.82009E-005 	3.61460E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38081E-004 	-9.46208E+004 	1.44543E-003  	2.80588E-003  	100uA         
11178         	7:18:16:32.170	1             	7:18:16:32.170	6             	3:01:28:00.000	-3.82009E-005 	3.61413E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38063E-004 	-9.46083E+004 	1.44479E-003  	2.80652E-003  	100uA         
11179         	7:18:17:32.170	1             	7:18:17:32.170	6             	3:01:29:00.000	-3.82009E-005 	3.61429E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38069E-004 	-9.46125E+004 	1.44416E-003  	2.80716E-003  	100uA         
11180         	7:18:18:32.170	1             	7:18:18:32.170	6             	3:01:30:00.000	-3.82009E-005 	3.61413E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38063E-004 	-9.46083E+004 	1.44352E-003  	2.80779E-003  	100uA         
11181         	7:18:19:32.170	1             	7:18:19:32.170	6             	3:01:31:00.000	-3.82040E-005 	3.61413E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38074E-004 	-9.46007E+004 	1.44288E-003  	2.80843E-003  	100uA         
11182         	7:18:20:32.170	1             	7:18:20:32.170	6             	3:01:32:00.000	-3.82009E-005 	3.61397E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38057E-004 	-9.46042E+004 	1.44225E-003  	2.80907E-003  	100uA         
11183         	7:18:21:32.170	1             	7:18:21:32.170	6             	3:01:33:00.000	-3.82009E-005 	3.61381E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	4.19588E+000  	-1.38051E-004 	-9.46000E+004 	1.44161E-003  	2.80970E-003  	100uA         
